id,budget,revenue,popularity,vote_average,release_year,genres
355600,0,0,0.093212,7.3,2015,Music
346170,0,0,0.100069,5.2,2015,Horror
308447,0,0,0.090238,5.5,2015,Animation
348035,0,0,0.090045,6.7,2015,Comedy
298032,0,0,0.088912,4.0,2015,Crime
371833,0,0,0.088764,5.3,2015,Drama
295886,1900000,0,0.083912,7.4,2015,Drama
300654,0,0,0.283128,6.5,2015,Thriller
365717,0,0,0.082569,6.1,2015,Comedy
321594,0,0,0.082444,7.7,2015,Comedy
307931,0,1301696,0.081956,6.9,2015,Documentary
340247,0,0,0.156386,5.3,2015,Action
326665,0,0,0.08182,7.1,2015,Comedy
332706,0,0,0.080974,4.8,2015,Drama
333377,0,44695,0.080754,7.8,2015,Documentary
275696,0,0,0.079491,3.8,2015,Drama
326247,0,0,0.078363,3.8,2015,Drama
333287,0,0,0.077836,6.0,2015,Romance
318973,0,0,0.077252,6.7,2015,Thriller
273899,13500000,187674,0.076109,5.6,2015,Drama
321039,0,0,0.190385,5.9,2015,Horror
345468,0,0,0.073883,5.0,2015,Drama
269033,10,0,0.070776,3.3,2015,Comedy
319091,0,0,0.062536,7.8,2015,Documentary
323435,0,0,0.061776,5.0,2015,Thriller
318225,0,0,0.0608,7.2,2015,Documentary
363480,0,0,0.059943,6.9,2015,Drama
291290,0,0,0.055242,4.6,2015,Thriller
352552,0,0,0.054828,6.8,2015,Documentary
343981,0,0,0.052542,6.0,2015,Documentary
366929,0,0,0.052217,5.6,2015,Romance
341051,0,0,0.028725,4.6,2015,Horror
319067,1000000,0,0.051262,7.2,2015,Documentary
332177,0,0,0.051107,5.9,2015,Action
254800,0,0,0.049351,5.7,2015,Music
291151,0,0,0.048863,4.9,2015,Drama
332479,0,0,0.047256,7.6,2015,Science Fiction
299780,0,0,0.046453,4.9,2015,Drama
348296,0,0,0.03884,5.2,2015,Comedy
357974,0,0,0.038804,6.0,2015,Comedy
347258,0,0,0.037487,4.7,2015,Thriller
312793,0,0,0.037147,3.9,2015,Science Fiction
340361,0,0,0.036987,6.3,2015,Comedy
306943,0,0,0.079539,4.0,2015,Comedy
324325,0,0,0.034534,7.4,2015,Family
321640,0,0,0.033378,8.4,2015,Documentary
309919,2000000,0,0.056244,4.2,2015,Thriller
303867,0,0,0.032678,8.2,2015,Animation
325365,0,0,0.030819,6.4,2015,Documentary
330916,0,0,0.030113,6.8,2015,Drama
273599,0,0,0.030005,6.5,2015,Drama
333620,0,0,0.028082,5.5,2015,Thriller
325843,0,0,0.026797,6.6,2015,Drama
253303,0,13684,0.025288,6.1,2015,Horror
356846,0,0,0.025252,7.0,2015,Drama
331501,0,0,0.023026,4.5,2015,Science Fiction
329289,0,0,0.019804,4.2,2015,Horror
334682,0,0,0.019133,6.0,2015,Documentary
356335,0,0,0.018224,6.8,2015,Documentary
339928,0,732655,0.017625,6.5,2015,Comedy
367735,0,0,0.01705,6.7,2015,Comedy
266764,0,0,0.014647,6.7,2015,Documentary
328346,0,0,0.030371,6.7,2015,Documentary
333346,0,0,0.00392,6.1,2015,Documentary
157336,165000000,621752480,24.949134,8.0,2014,Adventure
118340,170000000,773312399,14.311205,7.9,2014,Action
100402,170000000,714766572,12.971027,7.6,2014,Action
245891,20000000,78739897,11.422751,7.0,2014,Action
131631,125000000,752100229,10.739009,6.6,2014,Science Fiction
122917,250000000,955119788,10.174599,7.1,2014,Adventure
177572,165000000,652105443,8.691294,7.8,2014,Adventure
205596,14000000,233555708,8.110711,8.0,2014,History
198663,34000000,348319861,7.137273,7.0,2014,Action
194662,18000000,103215094,6.907148,7.3,2014,Drama
210577,61000000,369330363,6.438727,7.9,2014,Mystery
228150,68000000,211817906,6.415818,7.4,2014,War
181533,127000000,349424282,6.286692,6.1,2014,Adventure
157350,85000000,288747895,6.14502,6.9,2014,Action
127585,250000000,746000000,6.052479,7.6,2014,Action
240832,40000000,463360063,5.947136,6.3,2014,Action
98566,125000000,477200000,5.787396,5.8,2014,Science Fiction
225886,40000000,126069509,5.701683,5.3,2014,Comedy
242582,8500000,38697217,5.522641,7.6,2014,Crime
91314,210000000,245500000,4.983782,5.9,2014,Science Fiction
120467,30000000,174600318,4.93082,7.9,2014,Comedy
244786,3300000,13993093,4.780419,8.2,2014,Drama
119450,170000000,708200000,4.452507,7.4,2014,Science Fiction
156022,55000000,192330738,4.145209,7.2,2014,Thriller
227159,42000000,106645357,4.105685,6.1,2014,Comedy
102382,200000000,705717432,4.101979,6.6,2014,Action
137113,178000000,370541256,3.990452,7.7,2014,Action
228967,44000000,11305175,3.989231,6.1,2014,Action
190859,58800000,542307423,3.863074,7.5,2014,War
147441,140000000,268031828,3.81374,5.6,2014,Adventure
124905,160000000,529076069,3.689601,6.2,2014,Action
102651,180000000,758410378,3.582315,7.0,2014,Fantasy
254904,15000000,32556119,3.573028,6.0,2014,Crime
242512,5000000,102529779,3.489314,4.9,2014,Horror
82702,145000000,609123048,3.489106,7.7,2014,Fantasy
270303,2000000,13500000,3.393741,6.6,2014,Thriller
138103,90000000,206172544,3.34625,6.2,2014,Action
137106,60000000,469160692,3.327799,7.5,2014,Adventure
72784,13000000,0,3.280948,6.4,2014,Thriller
68737,95000000,114178613,3.260581,5.1,2014,Adventure
266856,15000000,121201940,3.170271,7.8,2014,Drama
193893,17000000,136621271,3.14993,6.4,2014,Comedy
49017,70000000,215529201,3.028769,6.1,2014,Horror
270946,132000000,373552094,3.007018,6.5,2014,Family
224141,50000000,212902372,2.996038,5.6,2014,Fantasy
53182,110000000,337580051,2.979181,6.1,2014,Action
227156,25000000,66980456,2.881991,6.3,2014,Drama
187017,50000000,188441614,2.805019,7.0,2014,Crime
169917,28000000,53181600,2.777996,6.2,2014,Crime
116149,55000000,259207227,2.721864,7.1,2014,Comedy
284276,7000000,2360281,2.692691,6.1,2014,Drama
212778,11000000,45967935,2.67235,7.2,2014,Comedy
238636,9000000,108782847,2.611251,6.6,2014,Horror
218043,16000000,19682924,2.601775,3.8,2014,Thriller
85350,4000000,44349000,2.595951,7.6,2014,Drama
241239,20000000,12007070,2.576396,6.4,2014,Action
184315,100000000,243400000,2.549403,5.6,2014,Action
86834,125000000,362637473,2.526779,5.5,2014,Drama
205587,50000000,83719388,2.523101,7.2,2014,Drama
256092,12000000,0,2.493306,4.0,2014,Action
232672,40000000,123494610,2.445165,6.7,2014,Comedy
195589,18000000,268157400,2.376309,6.2,2014,Comedy
249164,11000000,78874843,2.361267,7.2,2014,Drama
243683,45000000,86165646,2.303556,6.7,2014,Romance
200727,0,4439431,2.295091,7.6,2014,Comedy
222935,12000000,305151265,2.293859,7.8,2014,Romance
244267,0,336472,2.260131,7.5,2014,Science Fiction
168530,25000000,153997819,2.165462,6.1,2014,Action
244761,0,1075178,2.161064,5.8,2014,Thriller
171274,20000000,11110975,2.160156,6.3,2014,Comedy
137094,60000000,50549107,2.141491,5.9,2014,Action
225574,50000000,222809600,2.136758,6.8,2014,Action
206487,5500000,3000000,2.116264,7.2,2014,Science Fiction
262543,7000000,0,2.103532,5.4,2014,Thriller
321068,0,0,2.078514,5.3,2014,Action
154400,12600000,18658381,1.957672,6.6,2014,Drama
97020,120000000,239379423,1.940735,5.7,2014,Science Fiction
157353,100000000,103039258,1.904422,5.9,2014,Thriller
193610,40000000,196781193,1.900038,6.2,2014,Comedy
82703,145000000,272912430,1.894706,6.8,2014,Animation
286532,0,0,1.875208,4.7,2014,Comedy
189,65000000,39407616,1.840817,6.2,2014,Crime
297270,0,0,1.827148,7.0,2014,Adventure
172385,103000000,500188435,1.811692,6.5,2014,Animation
100042,40000000,169837010,1.805954,5.5,2014,Comedy
204922,0,15060457,1.7894,6.1,2014,Mystery
152760,70000000,154984035,1.779861,5.7,2014,War
227306,65000000,163442937,1.769987,7.2,2014,Drama
273895,20000000,66787908,1.754707,7.5,2014,History
265177,4900000,3494070,1.737699,8.0,2014,Drama
255343,17000000,0,1.655717,6.2,2014,Thriller
175112,0,20300000,1.649733,6.5,2014,Animation
228970,15000000,52501541,1.649321,6.9,2014,Drama
76649,130000000,117831631,1.638781,5.1,2014,Action
239571,26000000,35926213,1.63015,7.2,2014,Drama
196867,65000000,133821816,1.58801,6.1,2014,Music
207933,0,0,1.570083,6.6,2014,Horror
228326,50000000,97437106,1.545055,7.3,2014,Romance
239563,13000000,54837234,1.542392,7.1,2014,Comedy
136797,66000000,203277636,1.541069,6.2,2014,Action
286554,0,18612,1.53689,6.3,2014,Romance
262338,0,0,1.466453,5.2,2014,Thriller
228194,22000000,88880821,1.449046,7.2,2014,Drama
170687,60000000,108255770,1.440084,6.6,2014,Animation
87093,10000000,28883511,1.398713,6.8,2014,Drama
241254,18000000,266586800,1.394382,4.6,2014,Thriller
246080,0,1171559,1.384508,6.3,2014,Adventure
110416,0,857522,1.37667,8.0,2014,Family
253980,0,0,1.375493,7.1,2014,Comedy
242095,4000000,600896,1.319416,5.8,2014,Thriller
157825,0,0,1.315737,6.1,2014,Thriller
216282,50000000,160602194,1.3155,5.7,2014,Action
289720,25000000,0,1.312103,4.4,2014,Action
192102,28000000,0,1.304588,6.0,2014,Action
218836,50000000,151165787,1.240895,5.9,2014,Animation
252178,0,1625847,1.220073,6.6,2014,Thriller
144336,35000000,17508518,1.214094,5.4,2014,Action
188161,0,0,1.211609,5.9,2014,Comedy
255157,0,0,1.197444,5.3,2014,Thriller
171372,0,645186,1.196549,6.8,2014,Comedy
244506,1000000,0,1.191423,6.7,2014,Drama
136835,13200000,53830415,1.146492,5.8,2014,Thriller
284293,5000000,41797583,1.142614,7.5,2014,Drama
256274,5000000,40100000,1.140302,6.1,2014,Horror
87492,24000000,12096300,1.136851,6.5,2014,Drama
277547,0,0,1.111485,5.6,2014,Comedy
226857,20000000,34077920,1.077877,6.6,2014,Drama
157845,12250000,2295423,1.052381,6.0,2014,Crime
184098,24000000,70181428,1.041267,6.2,2014,Comedy
271674,15000000,9104716,1.039133,6.9,2014,Drama
192149,0,4507463,1.038367,5.4,2014,Thriller
187596,15000000,59209,1.027357,5.7,2014,Comedy
181886,0,3396726,1.026924,6.6,2014,Thriller
250546,6500000,255273813,1.018115,5.6,2014,Horror
328763,0,0,1.014673,3.3,2014,Drama
261103,0,0,0.999341,5.6,2014,Family
100241,65000000,71154592,0.989916,5.1,2014,Horror
225565,8000000,26049082,0.988081,6.0,2014,Comedy
192132,0,0,0.984445,6.4,2014,Drama
200505,27000000,28831145,0.98174,6.5,2014,Drama
254473,28000000,68896829,0.979655,5.8,2014,Action
242224,2000000,6676471,0.967846,6.5,2014,Drama
226486,20000000,100525432,0.966048,5.1,2014,Comedy
286519,0,0,0.965197,6.5,2014,Drama
164251,0,176391,0.965064,5.4,2014,Drama
284689,0,1822250,0.956582,7.0,2014,History
250066,10000000,0,0.954807,4.3,2014,Action
169298,3000000,0,0.944954,4.4,2014,Action
244772,0,5284309,0.929125,6.7,2014,Drama
260339,0,0,0.928771,6.3,2014,Mystery
283384,0,0,0.926802,5.7,2014,Thriller
137321,60000000,30800231,0.92537,5.9,2014,Drama
234200,0,7523634,0.920514,7.7,2014,Drama
244264,0,0,0.916578,6.1,2014,Romance
241848,5000000,2367161,0.916435,6.6,2014,Mystery
259611,0,0,0.900955,6.1,2014,Western
238215,0,0,0.897075,5.4,2014,Fantasy
188166,0,258384,0.896627,6.7,2014,Crime
253344,0,0,0.894732,5.5,2014,Comedy
256917,22500000,15520023,0.893121,6.8,2014,War
171424,5000000,6833445,0.890965,4.8,2014,Horror
229297,0,32339326,0.889247,6.3,2014,Comedy
192712,0,0,0.887576,4.2,2014,Drama
218778,28000000,100654149,0.876514,6.2,2014,Family
239678,19800000,41296320,0.876066,6.5,2014,Drama
264656,16000000,2429989,0.870104,6.2,2014,Western
294652,0,0,0.86636,6.1,2014,Action
244509,0,427418,0.863235,6.3,2014,Drama
146015,0,200406,0.861117,6.4,2014,Thriller
227783,0,0,0.833734,5.4,2014,Animation
327833,9000000,0,0.829686,5.6,2014,Thriller
151368,0,0,0.81219,5.1,2014,Thriller
230179,8500000,7500000,0.805839,5.2,2014,Action
242076,0,56574,0.800344,5.0,2014,Crime
209451,40000000,67347013,0.797723,6.7,2014,Music
222899,12500000,49002684,0.796721,5.8,2014,Comedy
198185,25000000,38307627,0.786398,6.6,2014,Drama
231576,5500000,5483299,0.778247,6.3,2014,Drama
244539,6700000,1430655,0.777096,7.0,2014,Comedy
240745,0,0,0.774259,3.5,2014,Drama
287587,0,108808,0.766932,5.0,2014,Drama
285135,0,0,0.763771,3.3,2014,Science Fiction
283350,0,37151,0.760779,6.3,2014,Drama
97370,13300000,5380251,0.757089,6.0,2014,Thriller
177494,6000000,3485127,0.751773,6.3,2014,Comedy
254375,0,1124445,0.747577,6.9,2014,Adventure
235260,22000000,67800064,0.740796,5.8,2014,Drama
250657,0,0,0.73558,7.3,2014,Documentary
242643,0,4571025,0.72975,7.4,2014,Thriller
242042,6000000,15071,0.728025,6.5,2014,Comedy
217993,3500000,5155325,0.72546,7.0,2014,Animation
157834,8500000,770706,0.722877,5.7,2014,Drama
253306,0,0,0.722465,6.4,2014,Horror
288281,0,0,0.716104,5.3,2014,Thriller
232679,15000000,30127963,0.714661,6.2,2014,Drama
260202,0,0,0.708006,6.3,2014,Thriller
256835,0,0,0.707208,6.9,2014,Animation
293299,0,0,0.7057,8.0,2014,Romance
289891,0,0,0.704138,5.5,2014,Drama
270302,0,2146041,0.699699,5.9,2014,Drama
251852,0,0,0.691851,4.3,2014,Thriller
215211,30000000,0,0.688635,5.7,2014,Romance
177047,2000000,48390,0.688179,5.2,2014,Drama
276844,0,0,0.684152,6.2,2014,Drama
226448,1000000,0,0.680611,7.2,2014,Drama
255268,5500000,0,0.678616,5.7,2014,Action
201086,0,0,0.676471,5.8,2014,Comedy
297596,15000000,0,0.671825,4.4,2014,Thriller
193612,200000,17834867,0.667732,5.1,2014,Horror
242310,21000000,0,0.662295,5.2,2014,Action
157849,15000000,31554855,0.660405,6.3,2014,Thriller
284296,0,25434291,0.649574,6.2,2014,Drama
239566,0,31911598,0.648465,6.3,2014,Drama
282813,6500000,13865435,0.646337,4.7,2014,Horror
184346,30000000,0,0.641676,6.0,2014,Thriller
246860,6600000,1554000,0.635214,6.8,2014,Drama
245916,5000000,2450846,0.632048,6.5,2014,Thriller
157832,0,13287735,0.631167,7.0,2014,Drama
273271,0,0,0.628637,6.3,2014,Thriller
245906,0,111996,0.623706,5.7,2014,Comedy
246741,0,0,0.622166,7.2,2014,Comedy
276902,5000000,0,0.621645,4.8,2014,Thriller
254191,1000000,9318,0.615729,5.3,2014,Horror
209276,0,54915,0.609613,6.9,2014,Drama
253312,0,0,0.609054,4.4,2014,Drama
210479,2000000,4635300,0.602735,6.8,2014,Drama
246400,0,0,0.600919,6.8,2014,Music
227735,36000000,52424533,0.599079,6.8,2014,Family
206821,0,0,0.593558,5.1,2014,Comedy
252830,0,0,0.593438,3.1,2014,Action
152790,0,0,0.59318,5.5,2014,Drama
244536,0,0,0.593065,5.3,2014,Thriller
288158,1000000,26501323,0.590257,4.9,2014,Thriller
244517,0,169976,0.5847,5.2,2014,Drama
203834,0,0,0.582629,5.0,2014,Thriller
145220,50000000,80383113,0.574398,6.2,2014,Comedy
290542,0,11486,0.571844,7.3,2014,Drama
263986,0,0,0.571571,4.1,2014,Horror
239568,20000000,0,0.561727,5.3,2014,Comedy
258750,0,0,0.560295,4.7,2014,Thriller
297608,0,0,0.56021,5.9,2014,Horror
246403,2800000,1826705,0.559472,4.9,2014,Comedy
243684,0,461162,0.557453,6.4,2014,Drama
287426,0,0,0.552627,5.3,2014,Drama
303623,0,0,0.550723,6.3,2014,Comedy
228496,600000,0,0.550625,3.3,2014,Horror
276843,0,0,0.55046,6.6,2014,Comedy
269173,0,0,0.550453,4.7,2014,Thriller
227300,0,0,0.550197,5.8,2014,Action
286521,6000000,1020921,0.548656,5.9,2014,Drama
184345,0,0,0.548529,5.4,2014,Comedy
271714,0,28641776,0.5415,7.2,2014,Drama
236751,12000000,101332962,0.540852,6.1,2014,Drama
251994,5000000,0,0.539017,5.1,2014,Drama
256474,10000000,0,0.536511,5.2,2014,Action
243568,0,0,0.535291,5.9,2014,Drama
145221,0,0,0.533347,3.8,2014,Thriller
157823,0,0,0.5252,5.8,2014,Thriller
286875,0,0,0.524765,6.3,2014,Family
242022,0,0,0.519107,5.9,2014,Comedy
285733,0,0,0.518405,6.7,2014,Adventure
284294,0,0,0.514113,5.4,2014,Drama
293310,0,0,0.512588,7.8,2014,Documentary
283227,0,0,0.506605,5.9,2014,Drama
214314,0,0,0.502296,7.4,2014,Documentary
272692,0,0,0.501533,5.6,2014,Horror
287084,0,0,0.498787,5.8,2014,Thriller
188207,70000000,61279452,0.49584,4.4,2014,Action
157851,0,1338365,0.495519,5.6,2014,Drama
254474,0,14947,0.494022,4.8,2014,Horror
155084,5000000,0,0.491273,6.2,2014,Horror
280000,0,0,0.487316,4.8,2014,Thriller
253235,30000000,25312387,0.485296,5.7,2014,Comedy
245700,0,5405500,0.484272,6.1,2014,History
258805,0,0,0.481391,4.6,2014,Fantasy
286873,0,0,0.480362,5.3,2014,Adventure
290555,18000000,0,0.480194,5.3,2014,Horror
313867,0,0,0.476645,6.8,2014,Comedy
255798,0,0,0.472728,5.2,2014,Comedy
203739,0,0,0.472703,5.8,2014,Action
157829,0,985007,0.472242,6.4,2014,Drama
244566,2400000,88273,0.470651,4.8,2014,Romance
283686,0,0,0.466921,4.5,2014,Thriller
280690,0,0,0.466373,6.2,2014,Romance
245473,0,0,0.466284,6.1,2014,Action
253310,0,0,0.465438,5.1,2014,Comedy
250538,0,0,0.461037,7.1,2014,Drama
256731,0,0,0.46087,5.7,2014,Drama
312791,3150000,0,0.460188,4.9,2014,Horror
253272,0,0,0.457089,5.8,2014,Crime
193726,0,7171,0.453382,5.4,2014,Horror
248504,0,0,0.452644,4.7,2014,Thriller
244268,0,2262223,0.451125,6.4,2014,Drama
267863,0,0,0.449196,6.1,2014,Comedy
52653,0,149337,0.447229,3.6,2014,Thriller
230266,5500000,5000000,0.446458,5.4,2014,Drama
261375,0,0,0.445011,6.3,2014,Romance
190469,2700000,0,0.444337,5.7,2014,Action
259018,0,0,0.43549,5.0,2014,Comedy
259072,1200000,0,0.430844,4.9,2014,Horror
284537,0,0,0.430708,5.7,2014,Drama
312526,0,0,0.430488,4.1,2014,Thriller
258099,0,0,0.428819,6.0,2014,Comedy
275060,0,0,0.427602,6.1,2014,Drama
285843,0,0,0.421838,5.4,2014,Thriller
250535,0,0,0.416516,6.5,2014,Family
243531,0,0,0.413991,5.3,2014,Action
277597,0,0,0.413295,4.2,2014,Action
240916,8000000,0,0.411465,5.5,2014,Crime
254024,0,0,0.409047,4.2,2014,Thriller
239562,0,16337881,0.408464,6.0,2014,Drama
244783,6000000,32251,0.407983,5.7,2014,Drama
250388,0,0,0.40674,5.6,2014,Action
252171,1000000,395000,0.403579,7.0,2014,Horror
253254,0,8251,0.269741,5.9,2014,Drama
210947,318000,121179,0.401153,6.1,2014,Horror
254263,30000000,0,0.400689,5.6,2014,Animation
235271,0,0,0.399827,5.3,2014,Drama
241771,7000000,14618727,0.398601,6.9,2014,Drama
259956,0,0,0.398291,6.5,2014,Drama
299582,0,0,0.397644,6.1,2014,TV Movie
141043,0,7176347,0.669807,6.2,2014,Comedy
298865,0,0,0.39199,4.8,2014,Horror
266537,0,0,0.390044,6.0,2014,Comedy
228358,0,0,0.444439,4.5,2014,Mystery
252680,5000000,10429707,0.386307,5.7,2014,Comedy
251519,0,0,0.382465,6.8,2014,Animation
238603,13000000,45300000,0.382434,5.7,2014,Family
259963,0,126150,0.380607,5.6,2014,Drama
270938,0,0,0.380414,5.4,2014,Adventure
258086,0,0,0.336024,5.2,2014,Thriller
275318,0,0,0.379113,5.0,2014,Fantasy
245859,0,0,0.378725,6.7,2014,Comedy
256740,3500000,0,0.375458,4.9,2014,Action
249260,0,0,0.389417,3.8,2014,Action
215379,0,0,0.510296,5.4,2014,Western
293633,2500000,0,0.366176,5.3,2014,Thriller
297961,0,0,0.363927,4.9,2014,TV Movie
233470,0,0,0.363776,6.0,2014,Crime
248774,0,3123963,0.360727,6.7,2014,Comedy
292177,0,0,0.360228,6.7,2014,Family
242166,25000000,0,0.359568,3.8,2014,Action
156597,0,0,0.358186,5.3,2014,Horror
313074,0,0,0.35561,5.6,2014,Drama
275985,0,0,0.354648,3.9,2014,Comedy
286654,0,0,0.352393,5.1,2014,Thriller
238475,0,0,0.351449,3.8,2014,Comedy
284536,25000000,39171130,0.350612,5.6,2014,Thriller
257447,0,0,0.350213,5.4,2014,Action
283691,0,0,0.347108,5.2,2014,Adventure
270005,0,0,0.346944,3.9,2014,Crime
254023,2000000,0,0.346216,4.7,2014,Drama
208869,10,0,0.34388,6.0,2014,Drama
268060,0,0,0.343814,5.3,2014,Thriller
209185,12700000,3430018,0.34162,6.7,2014,Comedy
282041,0,0,0.340735,7.2,2014,Documentary
157847,4000000,2365467,0.340308,6.5,2014,Drama
300706,5000000,0,0.340101,5.3,2014,Comedy
265016,0,0,0.339749,4.6,2014,Horror
146243,0,0,0.338489,5.1,2014,Horror
289314,0,0,0.369555,7.1,2014,Drama
254194,0,0,0.539598,5.8,2014,Horror
261101,0,0,0.333035,5.3,2014,Drama
253295,0,0,0.33291,6.6,2014,Documentary
82657,0,0,0.332041,4.3,2014,Thriller
287415,1500000,0,0.331919,4.7,2014,Drama
259954,0,0,0.330645,7.1,2014,Comedy
94590,325927,0,0.330541,5.8,2014,Science Fiction
199575,0,0,0.276845,6.1,2014,Science Fiction
174337,0,13769,0.460808,5.9,2014,Comedy
299939,0,0,0.324403,4.0,2014,Horror
236399,0,0,0.303538,6.4,2014,Drama
279171,0,0,0.323009,5.9,2014,Drama
271164,0,1009620,0.362439,6.0,2014,Music
270654,500000,15000000,0.318941,4.8,2014,Science Fiction
206296,0,0,0.318608,5.4,2014,Comedy
157099,5000000,75143,0.317225,5.9,2014,Drama
157424,0,0,0.404018,4.6,2014,Horror
211076,0,0,0.316313,5.4,2014,Thriller
276401,0,0,0.315839,6.4,2014,Romance
241843,0,0,0.689942,5.2,2014,Action
297680,0,0,0.309771,4.7,2014,Thriller
126172,0,0,0.309634,3.9,2014,Horror
249923,0,0,0.309101,5.6,2014,Comedy
293894,0,0,0.512023,5.0,2014,Thriller
212231,0,0,0.308899,6.3,2014,Drama
256687,0,0,0.43435,4.4,2014,Action
268171,10000000,0,0.306919,6.5,2014,Comedy
289727,0,4453524,0.306026,5.8,2014,Romance
253849,0,0,0.304992,6.2,2014,Thriller
330115,0,0,0.12871,5.9,2014,Comedy
276496,0,0,0.302498,4.4,2014,Drama
290999,0,0,0.301497,6.0,2014,Horror
249660,17000000,29789000,0.300442,6.1,2014,Drama
302828,0,0,0.299103,6.5,2014,War
305091,0,0,0.298899,6.4,2014,Documentary
99367,0,0,0.296822,5.6,2014,Comedy
294308,0,0,0.29562,4.1,2014,Horror
281418,0,0,0.29364,5.0,2014,Thriller
299969,0,0,0.293107,7.7,2014,Documentary
290729,0,0,0.292497,5.5,2014,Thriller
285549,0,0,0.292107,5.1,2014,Fantasy
259910,0,0,0.291253,6.3,2014,TV Movie
267806,0,2756,0.290104,4.2,2014,Horror
276908,0,0,0.290033,6.7,2014,Science Fiction
242090,0,0,0.289951,6.8,2014,Romance
289416,0,0,0.289238,4.7,2014,Thriller
265010,0,0,0.289102,5.7,2014,Horror
276901,0,0,0.288414,5.0,2014,Drama
257117,0,0,0.288035,7.4,2014,Horror
113833,0,0,0.286381,7.8,2014,Drama
243526,0,0,0.285328,6.8,2014,Thriller
79316,7000000,36433975,0.283225,4.5,2014,Horror
285387,0,0,0.280438,5.3,2014,Drama
258284,0,0,0.280105,5.6,2014,Thriller
284284,0,0,0.38421,4.8,2014,Drama
294093,0,0,0.279115,4.3,2014,Adventure
304336,0,0,0.278064,3.8,2014,Drama
276488,0,0,0.277049,5.4,2014,Horror
319389,0,0,0.275803,4.9,2014,Romance
278774,0,0,0.272995,5.5,2014,Family
286709,5000000,0,0.271697,5.2,2014,Drama
282672,0,0,0.270806,5.6,2014,Romance
306650,0,0,0.269528,5.8,2014,Thriller
253675,0,0,0.269468,7.2,2014,TV Movie
305932,0,0,0.269274,6.3,2014,Comedy
255491,0,0,0.269033,3.7,2014,Comedy
114750,1000000,0,0.205077,6.2,2014,Drama
252102,0,0,0.267446,5.8,2014,Comedy
209269,0,0,0.264523,5.1,2014,Mystery
269650,0,0,0.264059,6.4,2014,Animation
216580,0,0,0.261284,5.6,2014,Action
114155,0,0,0.259735,6.1,2014,Drama
259074,0,0,0.258304,4.4,2014,Thriller
249021,0,0,0.258209,3.0,2014,Action
258893,0,0,0.256655,6.2,2014,Animation
304613,3000000,0,0.255838,4.6,2014,Horror
269100,0,0,0.252762,6.0,2014,History
124470,0,0,0.24687,4.5,2014,Horror
282296,5000000,4013786,0.751476,6.0,2014,Romance
293262,0,7205,0.431184,6.6,2014,Documentary
274820,0,0,0.374265,5.6,2014,Drama
275619,0,0,0.634232,2.4,2014,Thriller
244403,5000000,0,0.240398,7.1,2014,Music
251232,0,0,0.239934,6.6,2014,Adventure
283589,0,0,0.239862,6.2,2014,Action
