id,budget,revenue,popularity,vote_average,release_year,production_companies
346494,0,0,0.16414,7.4,2015,Hessischer Rundfunk (HR)
321974,0,0,0.162526,7.5,2015,Jigsaw Productions
363757,0,0,0.162465,5.2,2015,Italian International Film
328820,0,0,0.158311,6.2,2015,KSM Film
359255,0,0,0.158021,3.5,2015,Sinister Siblings Films
355178,0,0,0.157172,7.5,2015,Home Box Office (HBO)
310491,0,0,0.156851,3.5,2015,Element Pictures
319096,0,0,0.154161,4.7,2015,Silver Screen Pictures
360341,0,0,0.150713,6.4,2015,Netflix
329556,1000000,0,0.14964,5.7,2015,Scatena & Rosner Films
241927,0,0,0.14811,3.5,2015,Whizbang Films
287692,0,0,0.146266,6.2,2015,Big Bad Film
321668,0,0,0.145945,4.1,2015,Compound B
315024,0,0,0.145489,5.7,2015,Little Dragon Productions
345944,0,0,0.144639,7.0,2015,Network Entertainment
300686,0,0,0.143703,6.7,2015,Tiberius Film
324253,0,0,0.143042,7.0,2015,Company Name
395560,1300000,0,0.142759,5.3,2015,Ecaveo Capital Partners
312827,0,28281,0.121594,5.7,2015,Campfire
308084,0,0,0.266117,7.0,2015,Duplass Brothers Productions
327029,0,0,0.138353,7.4,2015,Adi Shankar Production
249916,0,0,0.138068,5.8,2015,Parkville Pictures
331161,0,0,0.236145,5.6,2015,Tarnol Group Pictures
244563,0,0,0.137133,6.2,2015,Ad Hominem Enterprises
315855,0,0,0.135554,5.7,2015,National Film Board of Canada
347762,0,0,0.131739,4.2,2015,Marvista Entertainment
320996,0,0,0.126594,6.6,2015,New Wave Entertainment
312797,0,0,0.126187,5.8,2015,Chapman Filmed Entertainment
312804,0,0,0.124784,5.2,2015,BorderLine Films
339751,0,0,0.124481,7.2,2015,Cohen Media Group
351043,3000000,0,0.137954,4.1,2015,Infra-Red Pictures
295595,0,0,0.11303,7.2,2015,Valiant
371758,0,0,0.112284,7.7,2015,British Broadcasting Corporation (BBC)
317981,0,0,0.11096,5.5,2015,Fortress Features
309889,0,0,0.110431,3.2,2015,Safady Entertainment
333103,0,0,0.110136,7.0,2015,Comedy Central
319076,0,0,0.109689,7.0,2015,Passion Pictures
309063,0,0,0.138559,2.4,2015,La Luna Entertainment
355131,0,0,0.108072,7.5,2015,Netflix
332839,0,0,0.106757,4.2,2015,Manis Film
362434,0,0,0.101543,5.1,2015,Hybrid
371759,0,0,0.068741,8.0,2015,British Broadcasting Corporation (BBC)
316761,0,0,0.101426,7.3,2015,Type 55 Films
341077,0,0,0.101155,5.3,2015,Industrial Development Corporation of South Africa
321160,0,0,0.10091,6.5,2015,Lifetime Television
330037,0,0,0.099678,6.3,2015,Dharma Productions
347944,0,0,0.09779,3.8,2015,Lightning Entertainment
279972,0,0,0.097214,5.4,2015,ArieScope Pictures
362439,0,0,0.093462,4.6,2015,Cinetel Films
355600,0,0,0.093212,7.3,2015,Ghoulardi Film Company
308447,0,0,0.090238,5.5,2015,Warner Bros. Animation
348035,0,0,0.090045,6.7,2015,NetFlix
298032,0,0,0.088912,4.0,2015,Grizly Films
371833,0,0,0.088764,5.3,2015,Bentley Productions
300654,0,0,0.283128,6.5,2015,Tandem Pictures
365717,0,0,0.082569,6.1,2015,RatPac Entertainment
321594,0,0,0.082444,7.7,2015,Pig Newton
307931,0,1301696,0.081956,6.9,2015,Verisimilitude
332706,0,0,0.080974,4.8,2015,Super Crispy Entertainment
333377,0,44695,0.080754,7.8,2015,PF Pictures
275696,0,0,0.079491,3.8,2015,New Artists Alliance
326247,0,0,0.078363,3.8,2015,E3W Productions
318973,0,0,0.077252,6.7,2015,Sundial Pictures
273899,13500000,187674,0.076109,5.6,2015,Centropolis Entertainment
321039,0,0,0.190385,5.9,2015,PCB Entertainment
345468,0,0,0.073883,5.0,2015,BoulderLight Pictures
269033,10,0,0.070776,3.3,2015,Island 23 Films
323435,0,0,0.061776,5.0,2015,Bow and Arrow Entertainment
318225,0,0,0.0608,7.2,2015,Beachside Films
291290,0,0,0.055242,4.6,2015,Twisted Pictures
352552,0,0,0.054828,6.8,2015,Matador Films
343981,0,0,0.052542,6.0,2015,Salon Pictures
319067,1000000,0,0.051262,7.2,2015,Motto Pictures
332177,0,0,0.051107,5.9,2015,WWE Studios
254800,0,0,0.049351,5.7,2015,FJ Productions
291151,0,0,0.048863,4.9,2015,Sobras International Pictures
348296,0,0,0.03884,5.2,2015,Tiger Aspect Productions
357974,0,0,0.038804,6.0,2015,Tiberius Film
347258,0,0,0.037487,4.7,2015,Instinct Entertainment
312793,0,0,0.037147,3.9,2015,Splendid Film
340361,0,0,0.036987,6.3,2015,Gaumont
306943,0,0,0.079539,4.0,2015,BCDF Pictures
324325,0,0,0.034534,7.4,2015,Small Package Films
321640,0,0,0.033378,8.4,2015,Blumhouse Productions
309919,2000000,0,0.056244,4.2,2015,Myriad Pictures
303867,0,0,0.032678,8.2,2015,Bitter Films
325365,0,0,0.030819,6.4,2015,Rakontur
330916,0,0,0.030113,6.8,2015,Whitewater Films
273599,0,0,0.030005,6.5,2015,Seven8 Media
333620,0,0,0.028082,5.5,2015,Johnson Production Group
253303,0,13684,0.025288,6.1,2015,Sob Noisse Movies
356846,0,0,0.025252,7.0,2015,BBC Films
331501,0,0,0.023026,4.5,2015,Screen Yorkshire
361043,0,0,0.129696,5.0,2015,Ruthless Pictures
329289,0,0,0.019804,4.2,2015,Good Universe
339928,0,732655,0.017625,6.5,2015,Escapology
367735,0,0,0.01705,6.7,2015,3 Arts Entertainment
157336,165000000,621752480,24.949134,8.0,2014,Paramount Pictures
118340,170000000,773312399,14.311205,7.9,2014,Marvel Studios
100402,170000000,714766572,12.971027,7.6,2014,Marvel Studios
245891,20000000,78739897,11.422751,7.0,2014,Thunder Road Pictures
131631,125000000,752100229,10.739009,6.6,2014,Lionsgate
122917,250000000,955119788,10.174599,7.1,2014,WingNut Films
177572,165000000,652105443,8.691294,7.8,2014,Walt Disney Pictures
205596,14000000,233555708,8.110711,8.0,2014,Black Bear Pictures
198663,34000000,348319861,7.137273,7.0,2014,Ingenious Media
194662,18000000,103215094,6.907148,7.3,2014,Worldview Entertainment
210577,61000000,369330363,6.438727,7.9,2014,Twentieth Century Fox Film Corporation
228150,68000000,211817906,6.415818,7.4,2014,Columbia Pictures
181533,127000000,349424282,6.286692,6.1,2014,Twentieth Century Fox Film Corporation
157350,85000000,288747895,6.14502,6.9,2014,Summit Entertainment
127585,250000000,746000000,6.052479,7.6,2014,Twentieth Century Fox Film Corporation
240832,40000000,463360063,5.947136,6.3,2014,Universal Pictures
98566,125000000,477200000,5.787396,5.8,2014,Paramount Pictures
225886,40000000,126069509,5.701683,5.3,2014,Escape Artists
242582,8500000,38697217,5.522641,7.6,2014,Bold Films
91314,210000000,245500000,4.983782,5.9,2014,Paramount Pictures
120467,30000000,174600318,4.93082,7.9,2014,Fox Searchlight Pictures
244786,3300000,13993093,4.780419,8.2,2014,Bold Films
119450,170000000,708200000,4.452507,7.4,2014,Ingenious Media
156022,55000000,192330738,4.145209,7.2,2014,Columbia Pictures
227159,42000000,106645357,4.105685,6.1,2014,New Line Cinema
102382,200000000,705717432,4.101979,6.6,2014,Columbia Pictures
137113,178000000,370541256,3.990452,7.7,2014,Village Roadshow Pictures
228967,44000000,11305175,3.989231,6.1,2014,Columbia TriStar
190859,58800000,542307423,3.863074,7.5,2014,Village Roadshow Pictures
147441,140000000,268031828,3.81374,5.6,2014,Scott Free Productions
124905,160000000,529076069,3.689601,6.2,2014,Toho Company
102651,180000000,758410378,3.582315,7.0,2014,Walt Disney Pictures
254904,15000000,32556119,3.573028,6.0,2014,Irish Dreamtime
242512,5000000,102529779,3.489314,4.9,2014,Universal Pictures
82702,145000000,609123048,3.489106,7.7,2014,DreamWorks Animation
270303,2000000,13500000,3.393741,6.6,2014,Northern Lights Films
138103,90000000,206172544,3.34625,6.2,2014,Davis-Films
137106,60000000,469160692,3.327799,7.5,2014,Village Roadshow Pictures
72784,13000000,0,3.280948,6.4,2014,Dark Castle Entertainment
68737,95000000,114178613,3.260581,5.1,2014,Legendary Pictures
266856,15000000,121201940,3.170271,7.8,2014,Working Title Films
193893,17000000,136621271,3.14993,6.4,2014,Twentieth Century Fox Film Corporation
49017,70000000,215529201,3.028769,6.1,2014,Universal Pictures
270946,132000000,373552094,3.007018,6.5,2014,DreamWorks Animation
224141,50000000,212902372,2.996038,5.6,2014,Walt Disney Pictures
53182,110000000,337580051,2.979181,6.1,2014,Legendary Pictures
227156,25000000,66980456,2.881991,6.3,2014,The Weinstein Company
187017,50000000,188441614,2.805019,7.0,2014,Columbia Pictures
169917,28000000,53181600,2.777996,6.2,2014,Double Feature Films
116149,55000000,259207227,2.721864,7.1,2014,The Weinstein Company
284276,7000000,2360281,2.692691,6.1,2014,Echo Films
212778,11000000,45967935,2.67235,7.2,2014,Open Road Films
238636,9000000,108782847,2.611251,6.6,2014,Universal Pictures
218043,16000000,19682924,2.601775,3.8,2014,Stoney Lake Entertainment
85350,4000000,44349000,2.595951,7.6,2014,Detour Filmproduction
241239,20000000,12007070,2.576396,6.4,2014,Participant Media
184315,100000000,243400000,2.549403,5.6,2014,Paramount Pictures
86834,125000000,362637473,2.526779,5.5,2014,Paramount Pictures
205587,50000000,83719388,2.523101,7.2,2014,Village Roadshow Pictures
256092,12000000,0,2.493306,4.0,2014,Odyssey Media
232672,40000000,123494610,2.445165,6.7,2014,Happy Madison Productions
195589,18000000,268157400,2.376309,6.2,2014,Universal Pictures
249164,11000000,78874843,2.361267,7.2,2014,New Line Cinema
243683,45000000,86165646,2.303556,6.7,2014,Summit Entertainment
200727,0,4439431,2.295091,7.6,2014,Constantin Film
222935,12000000,305151265,2.293859,7.8,2014,Fox 2000 Pictures
244267,0,336472,2.260131,7.5,2014,Verisimilitude
168530,25000000,153997819,2.165462,6.1,2014,Universal Pictures
244761,0,1075178,2.161064,5.8,2014,Ego Film Arts
171274,20000000,11110975,2.160156,6.3,2014,Ghoulardi Film Company
137094,60000000,50549107,2.141491,5.9,2014,Paramount Pictures
225574,50000000,222809600,2.136758,6.8,2014,StudioCanal
206487,5500000,3000000,2.116264,7.2,2014,Screen Australia
262543,7000000,0,2.103532,5.4,2014,Green Moon Productions
321068,0,0,2.078514,5.3,2014,Arrowstorm Entertainment
154400,12600000,18658381,1.957672,6.6,2014,Fox Searchlight Pictures
97020,120000000,239379423,1.940735,5.7,2014,Columbia Pictures
157353,100000000,103039258,1.904422,5.9,2014,Alcon Entertainment
193610,40000000,196781193,1.900038,6.2,2014,Twentieth Century Fox Film Corporation
82703,145000000,272912430,1.894706,6.8,2014,20th Century Fox
286532,0,0,1.875208,4.7,2014,Sycamore Pictures
189,65000000,39407616,1.840817,6.2,2014,Miramax Films
297270,0,0,1.827148,7.0,2014,Walt Disney Pictures
172385,103000000,500188435,1.811692,6.5,2014,Blue Sky Studios
100042,40000000,169837010,1.805954,5.5,2014,New Line Cinema
204922,0,15060457,1.7894,6.1,2014,StudioCanal
152760,70000000,154984035,1.779861,5.7,2014,Columbia Pictures
227306,65000000,163442937,1.769987,7.2,2014,Legendary Pictures
273895,20000000,66787908,1.754707,7.5,2014,Plan B Entertainment
265177,4900000,3494070,1.737699,8.0,2014,T¨¦l¨¦film Canada
255343,17000000,0,1.655717,6.2,2014,Nexus Factory
175112,0,20300000,1.649733,6.5,2014,DisneyToon Studios
228970,15000000,52501541,1.649321,6.9,2014,Fox Searchlight Pictures
76649,130000000,117831631,1.638781,5.1,2014,Impact Pictures
239571,26000000,35926213,1.63015,7.2,2014,Relativity Media
196867,65000000,133821816,1.58801,6.1,2014,Columbia Pictures
207933,0,0,1.570083,6.6,2014,Icon Productions
228326,50000000,97437106,1.545055,7.3,2014,Twentieth Century Fox Film Corporation
239563,13000000,54837234,1.542392,7.1,2014,The Weinstein Company
136797,66000000,203277636,1.541069,6.2,2014,DreamWorks SKG
286554,0,18612,1.53689,6.3,2014,Demarest Films
262338,0,0,1.466453,5.2,2014,Maguire Entertainment
228194,22000000,88880821,1.449046,7.2,2014,Amblin Entertainment
170687,60000000,108255770,1.440084,6.6,2014,Laika Entertainment
87093,10000000,28883511,1.398713,6.8,2014,The Weinstein Company
241254,18000000,266586800,1.394382,4.6,2014,Grindstone Entertainment Group
246080,0,1171559,1.384508,6.3,2014,Cowboy Films
110416,0,857522,1.37667,8.0,2014,Irish Film Board
253980,0,0,1.375493,7.1,2014,Marvel Studios
242095,4000000,600896,1.319416,5.8,2014,Automatik Entertainment
157825,0,0,1.315737,6.1,2014,Why Not Productions
216282,50000000,160602194,1.3155,5.7,2014,New Line Cinema
289720,25000000,0,1.312103,4.4,2014,Media Max Productions
192102,28000000,0,1.304588,6.0,2014,Wonderland Sound and Vision
218836,50000000,151165787,1.240895,5.9,2014,Walt Disney Pictures
252178,0,1625847,1.220073,6.6,2014,Screen Yorkshire
144336,35000000,17508518,1.214094,5.4,2014,Open Road Films
188161,0,0,1.211609,5.9,2014,Media Rights Capital
255157,0,0,1.197444,5.3,2014,Code Entertainment
171372,0,645186,1.196549,6.8,2014,Element Pictures
244506,1000000,0,1.191423,6.7,2014,Gotham Group
136835,13200000,53830415,1.146492,5.8,2014,Sony Pictures
284293,5000000,41797583,1.142614,7.5,2014,Killer Films
256274,5000000,40100000,1.140302,6.1,2014,Legendary Pictures
87492,24000000,12096300,1.136851,6.5,2014,Likely Story
277547,0,0,1.111485,5.6,2014,Wonderland Sound and Vision
226857,20000000,34077920,1.077877,6.6,2014,Universal Pictures
157845,12250000,2295423,1.052381,6.0,2014,Porchlight Films
184098,24000000,70181428,1.041267,6.2,2014,Screen Gems
271674,15000000,9104716,1.039133,6.9,2014,Qwerty Films
192149,0,4507463,1.038367,5.4,2014,Timnick Films
187596,15000000,59209,1.027357,5.7,2014,Lakeshore Entertainment
181886,0,3396726,1.026924,6.6,2014,Rhombus Media
250546,6500000,255273813,1.018115,5.6,2014,New Line Cinema
328763,0,0,1.014673,3.3,2014,FatFree Films
261103,0,0,0.999341,5.6,2014,Zweites Deutsches Fernsehen (ZDF)
100241,65000000,71154592,0.989916,5.1,2014,Lakeshore Entertainment
225565,8000000,26049082,0.988081,6.0,2014,Treehouse Pictures
192132,0,0,0.984445,6.4,2014,Tribeca Film
200505,27000000,28831145,0.98174,6.5,2014,Summit Entertainment
254473,28000000,68896829,0.979655,5.8,2014,Canal+
242224,2000000,6676471,0.967846,6.5,2014,South Australian Film Corporation
226486,20000000,100525432,0.966048,5.1,2014,New Line Cinema
286519,0,0,0.965197,6.5,2014,Informant Media
164251,0,176391,0.965064,5.4,2014,2929 Productions
284689,0,1822250,0.956582,7.0,2014,BBC Films
250066,10000000,0,0.954807,4.3,2014,NGN Productions
169298,3000000,0,0.944954,4.4,2014,Giant Ape Media
244772,0,5284309,0.929125,6.7,2014,Duplass Brothers Productions
260339,0,0,0.928771,6.3,2014,BBC Films
283384,0,0,0.926802,5.7,2014,Darius Films
137321,60000000,30800231,0.92537,5.9,2014,Village Roadshow Pictures
234200,0,7523634,0.920514,7.7,2014,Calamity Films
244264,0,0,0.916578,6.1,2014,Anonymous Content
241848,5000000,2367161,0.916435,6.6,2014,HanWay Films
259611,0,0,0.900955,6.1,2014,MJW Films
238215,0,0,0.897075,5.4,2014,Next Wednesday Productions
188166,0,258384,0.896627,6.7,2014,Film Science
253344,0,0,0.894732,5.5,2014,Irish Dreamtime
256917,22500000,15520023,0.893121,6.8,2014,Hopscotch Features
171424,5000000,6833445,0.890965,4.8,2014,Worldview Entertainment
229297,0,32339326,0.889247,6.3,2014,Perdido Productions
192712,0,0,0.887576,4.2,2014,Distant Horizons
218778,28000000,100654149,0.876514,6.2,2014,Walt Disney Pictures
239678,19800000,41296320,0.876066,6.5,2014,Spring Creek Productions
264656,16000000,2429989,0.870104,6.2,2014,The Javelina Film Company
294652,0,0,0.86636,6.1,2014,Media House Capital
244509,0,427418,0.863235,6.3,2014,Backup Media
146015,0,200406,0.861117,6.4,2014,British Film Institute (BFI)
227783,0,0,0.833734,5.4,2014,Open Road Films
327833,9000000,0,0.829686,5.6,2014,SC Films International
151368,0,0,0.81219,5.1,2014,Wild Bunch
230179,8500000,7500000,0.805839,5.2,2014,Head Gear Films
242076,0,56574,0.800344,5.0,2014,Red Granite Pictures
209451,40000000,67347013,0.797723,6.7,2014,Warner Bros.
222899,12500000,49002684,0.796721,5.8,2014,"Screen Gems, Inc."
198185,25000000,38307627,0.786398,6.6,2014,Walt Disney Pictures
231576,5500000,5483299,0.778247,6.3,2014,Double Feature Films
244539,6700000,1430655,0.777096,7.0,2014,Paper Street Films
240745,0,0,0.774259,3.5,2014,Benaroya Pictures
287587,0,108808,0.766932,5.0,2014,Duplass Brothers Productions
285135,0,0,0.763771,3.3,2014,Cinetel Films
283350,0,37151,0.760779,6.3,2014,Wonderland Sound and Vision
97370,13300000,5380251,0.757089,6.0,2014,Scottish Screen
177494,6000000,3485127,0.751773,6.3,2014,Warner Bros.
254375,0,1124445,0.747577,6.9,2014,Wild Bunch
235260,22000000,67800064,0.740796,5.8,2014,Hearst Entertainment Productions
250657,0,0,0.73558,7.3,2014,Atlas Films
242643,0,4571025,0.72975,7.4,2014,Warner Bros. Animation
242042,6000000,15071,0.728025,6.5,2014,WhiteFlame Productions
217993,3500000,5155325,0.72546,7.0,2014,DC Comics
157834,8500000,770706,0.722877,5.7,2014,Le Pacte
253306,0,0,0.722465,6.4,2014,Semi-Professional
288281,0,0,0.716104,5.3,2014,Reno Productions
232679,15000000,30127963,0.714661,6.2,2014,Mandalay Pictures
260202,0,0,0.708006,6.3,2014,BBC Films
256835,0,0,0.707208,6.9,2014,Pixar Animation Studios
293299,0,0,0.7057,8.0,2014,Walt Disney Animation Studios
270302,0,2146041,0.699699,5.9,2014,HanWay Films
251852,0,0,0.691851,4.3,2014,New Artists Alliance
215211,30000000,0,0.688635,5.7,2014,Gaumont
177047,2000000,48390,0.688179,5.2,2014,Media House Capital
276844,0,0,0.684152,6.2,2014,Head Gear Films
226448,1000000,0,0.680611,7.2,2014,Night and Day Pictures
255268,5500000,0,0.678616,5.7,2014,Silver Nitrate Films
201086,0,0,0.676471,5.8,2014,Big Talk Productions
297596,15000000,0,0.671825,4.4,2014,TinRes Entertainment
193612,200000,17834867,0.667732,5.1,2014,Hammer Film Productions
242310,21000000,0,0.662295,5.2,2014,Hannibal Pictures
157849,15000000,31554855,0.660405,6.3,2014,Senator Film Produktion
284296,0,25434291,0.649574,6.2,2014,Paramount Pictures
239566,0,31911598,0.648465,6.3,2014,Universal Studios
282813,6500000,13865435,0.646337,4.7,2014,Fox International Productions
184346,30000000,0,0.641676,6.0,2014,Jerry Bruckheimer Films
246860,6600000,1554000,0.635214,6.8,2014,Pallas Film
245916,5000000,2450846,0.632048,6.5,2014,The Combine
157832,0,13287735,0.631167,7.0,2014,Octagon Films
273271,0,0,0.628637,6.3,2014,Uncooperative Pictures
245906,0,111996,0.623706,5.7,2014,Lagniappe Films
246741,0,0,0.622166,7.2,2014,Unison Films
276902,5000000,0,0.621645,4.8,2014,Kilburn Media
254191,1000000,9318,0.615729,5.3,2014,Fewlas Entertainment
209276,0,54915,0.609613,6.9,2014,Sigma Films Ltd.
253312,0,0,0.609054,4.4,2014,Rival Pictures
210479,2000000,4635300,0.602735,6.8,2014,IM Global
246400,0,0,0.600919,6.8,2014,British Film Institute (BFI)
227735,36000000,52424533,0.599079,6.8,2014,Alcon Entertainment
206821,0,0,0.593558,5.1,2014,Far Hills Pictures
252830,0,0,0.593438,3.1,2014,Hollywood Media Bridge
152790,0,0,0.59318,5.5,2014,Landscape Entertainment
244536,0,0,0.593065,5.3,2014,IFC Films
288158,1000000,26501323,0.590257,4.9,2014,Vertigo Entertainment
244517,0,169976,0.5847,5.2,2014,Cooper's Town Productions
203834,0,0,0.582629,5.0,2014,Lionsgate
145220,50000000,80383113,0.574398,6.2,2014,Buena Vista
290542,0,11486,0.571844,7.3,2014,DiNovi Pictures
239568,20000000,0,0.561727,5.3,2014,Universal Studios
258750,0,0,0.560295,4.7,2014,Maxam
297608,0,0,0.56021,5.9,2014,Bad Hat Harry Productions
246403,2800000,1826705,0.559472,4.9,2014,Phase 4 Films
243684,0,461162,0.557453,6.4,2014,Paramount Pictures
287426,0,0,0.552627,5.3,2014,Bifrost Pictures
303623,0,0,0.550723,6.3,2014,Home Box Office (HBO)
228496,600000,0,0.550625,3.3,2014,La.Lune Entertainment
276843,0,0,0.55046,6.6,2014,BBC Films
269173,0,0,0.550453,4.7,2014,Unstoppable Entertainment
227300,0,0,0.550197,5.8,2014,Universal Pictures
286521,6000000,1020921,0.548656,5.9,2014,Revelations Entertainment
184345,0,0,0.548529,5.4,2014,Automatik Entertainment
271714,0,28641776,0.5415,7.2,2014,River Road Entertainment
236751,12000000,101332962,0.540852,6.1,2014,TriStar Pictures
251994,5000000,0,0.539017,5.1,2014,Windy Hill Pictures
256474,10000000,0,0.536511,5.2,2014,20th Century Fox Home Entertainment
243568,0,0,0.535291,5.9,2014,PeaceOut Productions
145221,0,0,0.533347,3.8,2014,International Traders
157823,0,0,0.5252,5.8,2014,Film Science
286875,0,0,0.524765,6.3,2014,Arenamedia
242022,0,0,0.519107,5.9,2014,Channel 4 Television Corporation
285733,0,0,0.518405,6.7,2014,Mattel Playground Productions
284294,0,0,0.514113,5.4,2014,KSM Film
293310,0,0,0.512588,7.8,2014,Participant Media
283227,0,0,0.506605,5.9,2014,BBC Films
214314,0,0,0.502296,7.4,2014,Disneynature
272692,0,0,0.501533,5.6,2014,Quickfire Films
287084,0,0,0.498787,5.8,2014,Blumhouse Productions
188207,70000000,61279452,0.49584,4.4,2014,Millennium Films
